ROW_INDEX, NV_APL_DATE, NV_DAY_NUM, NV_PEOPLE_NUM, NV_PLACE_NM
項目,申請入山日期,天數,人數,前往山域
404,106年01月03日,4,3,武陵四秀(臺中市和平區)
405,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
406,106年01月03日,3,2,錐麓古道(花蓮縣秀林鄉)
407,106年01月03日,1,8,錐麓古道(花蓮縣秀林鄉)
408,106年01月03日,1,3,北插天山(桃園市復興區)
409,106年01月03日,8,1,檜谷山莊(屏東縣泰武鄉)
410,106年01月03日,2,1,東小南山(高雄市桃源區)/玉山主南峰(嘉義縣阿里山鄉)/玉山南峰(高雄市桃源區)
411,106年01月03日,3,15,司馬庫斯古道(新竹縣尖石鄉)
412,106年01月03日,2,4,北合歡山(南投縣仁愛鄉)
413,106年01月03日,3,3,大同山區(花蓮縣秀林鄉)/大禮部落(花蓮縣秀林鄉)
414,106年01月03日,1,2,奇萊南峰 、南華山(南投縣仁愛鄉)
415,106年01月03日,1,10,錐麓古道(花蓮縣秀林鄉)
416,106年01月03日,1,3,檜谷山莊(屏東縣泰武鄉)
417,106年01月03日,3,3,奇萊南峰 、南華山(南投縣仁愛鄉)
418,106年01月03日,1,2,奇萊北峰(花蓮縣秀林鄉)
419,106年01月03日,3,22,北大武山(屏東縣泰武鄉)
420,106年01月03日,6,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
421,106年01月03日,2,10,瓦拉米(花蓮縣卓溪鄉)
422,106年01月03日,2,2,武界(南投縣仁愛鄉)
423,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
424,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
425,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
426,106年01月03日,2,4,瓦拉米(花蓮縣卓溪鄉)
427,106年01月03日,2,12,瓦拉米(花蓮縣卓溪鄉)
428,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
429,106年01月03日,3,10,瓦拉米(花蓮縣卓溪鄉)
430,106年01月03日,3,10,瓦拉米(花蓮縣卓溪鄉)
431,106年01月03日,2,4,瓦拉米(花蓮縣卓溪鄉)
432,106年01月03日,1,15,北插天山(桃園市復興區)
433,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
434,106年01月03日,2,10,瓦拉米(花蓮縣卓溪鄉)
435,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
436,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
437,106年01月03日,2,2,奇萊南峰 、南華山(南投縣仁愛鄉)
438,106年01月03日,3,5,瓦拉米(花蓮縣卓溪鄉)
439,106年01月03日,3,1,瓦拉米(花蓮縣卓溪鄉)
440,106年01月03日,3,1,瓦拉米(花蓮縣卓溪鄉)
441,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
442,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
443,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
444,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
445,106年01月03日,2,4,西巒大山(南投縣信義鄉)
446,106年01月03日,2,3,瓦拉米(花蓮縣卓溪鄉)
447,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
448,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
449,106年01月03日,1,4,雪山主東峰(臺中市和平區)
450,106年01月03日,2,5,瓦拉米(花蓮縣卓溪鄉)
451,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
452,106年01月03日,2,1,瓦拉米(花蓮縣卓溪鄉)
453,106年01月03日,2,2,瓦拉米(花蓮縣卓溪鄉)
454,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
455,106年01月03日,4,4,大霸群峰(苗栗縣泰安鄉)
456,106年01月03日,7,2,東巒大山(南投縣信義鄉)
457,106年01月03日,2,8,玉山群峰(嘉義縣阿里山鄉)
458,106年01月03日,1,1,錐麓古道(花蓮縣秀林鄉)
459,106年01月03日,1,1,錐麓古道(花蓮縣秀林鄉)
460,106年01月03日,1,24,檜谷山莊(屏東縣泰武鄉)
461,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
462,106年01月03日,2,4,玉山主峰(嘉義縣阿里山鄉)
463,106年01月03日,1,8,錐麓古道(花蓮縣秀林鄉)
464,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
465,106年01月03日,2,10,加羅湖(宜蘭縣大同鄉)
466,106年01月03日,2,1,武界(南投縣仁愛鄉)
467,106年01月03日,1,3,雪山主東峰(臺中市和平區)
468,106年01月03日,1,9,玉山前峰(嘉義縣阿里山鄉)
469,106年01月03日,1,1,錐麓古道(花蓮縣秀林鄉)
470,106年01月03日,2,4,玉山群峰(嘉義縣阿里山鄉)
471,106年01月03日,2,3,精英溫泉(南投縣仁愛鄉)/精英村(南投縣仁愛鄉)
472,106年01月03日,2,3,北大武山(屏東縣泰武鄉)
473,106年01月03日,3,3,能高山(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
474,106年01月03日,1,1,阿塱壹古道(屏東縣牡丹鄉)
475,106年01月03日,1,2,三池山(花蓮縣秀林鄉)
476,106年01月03日,2,3,瓦拉米(花蓮縣卓溪鄉)
477,106年01月03日,3,38,北大武山(屏東縣泰武鄉)
478,106年01月03日,3,3,郡大山 、西巒大山(南投縣信義鄉)
479,106年01月03日,4,1,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
480,106年01月03日,1,2,檜谷山莊(屏東縣泰武鄉)
481,106年01月03日,1,1,錐麓古道(花蓮縣秀林鄉)
482,106年01月03日,1,2,北插天山(桃園市復興區)
483,106年01月03日,1,3,錐麓古道(花蓮縣秀林鄉)
484,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
485,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
486,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
487,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
488,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
489,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
490,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
491,106年01月03日,2,6,北大武山(屏東縣泰武鄉)
492,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
493,106年01月03日,1,12,錐麓古道(花蓮縣秀林鄉)
494,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
495,106年01月03日,7,2,金子山(南投縣信義鄉)/郡大山 、西巒大山(南投縣信義鄉)
496,106年01月03日,1,4,檜谷山莊(屏東縣泰武鄉)
497,106年01月03日,1,2,畢祿山(南投縣仁愛鄉)
498,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
499,106年01月03日,2,3,奇萊主山南峰(南投縣仁愛鄉)
500,106年01月03日,3,3,法治村(南投縣仁愛鄉)
501,106年01月03日,1,1,檜谷山莊(屏東縣泰武鄉)
502,106年01月03日,2,6,雪山主東峰(臺中市和平區)
503,106年01月03日,1,1,檜谷山莊(屏東縣泰武鄉)
504,106年01月03日,1,2,北大武山(屏東縣泰武鄉)
505,106年01月03日,3,2,玉山群峰(嘉義縣阿里山鄉)
506,106年01月03日,1,5,玉山前峰(嘉義縣阿里山鄉)
507,106年01月03日,7,4,北大武山(屏東縣泰武鄉)
508,106年01月03日,1,1,奇萊主山(南投縣仁愛鄉)
509,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
510,106年01月03日,7,4,北大武山(屏東縣泰武鄉)
511,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
512,106年01月03日,7,4,北大武山(屏東縣泰武鄉)
513,106年01月03日,4,2,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
514,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
515,106年01月03日,2,27,北大武山(屏東縣泰武鄉)
516,106年01月03日,35,4,北大武山(屏東縣泰武鄉)
517,106年01月03日,2,4,玉山群峰(嘉義縣阿里山鄉)
518,106年01月03日,3,4,玉山主峰(嘉義縣阿里山鄉)
519,106年01月03日,3,1,玉山群峰(嘉義縣阿里山鄉)
520,106年01月03日,2,3,玉山群峰(嘉義縣阿里山鄉)
521,106年01月03日,2,2,玉山主前西峰(嘉義縣阿里山鄉)
522,106年01月03日,4,2,玉山群峰(嘉義縣阿里山鄉)
523,106年01月03日,2,2,玉山群峰(嘉義縣阿里山鄉)
524,106年01月03日,3,1,玉山群峰(嘉義縣阿里山鄉)
525,106年01月03日,3,2,能高山(南投縣仁愛鄉)/奇萊南峰 、南華山(南投縣仁愛鄉)
526,106年01月03日,5,1,玉山群峰(嘉義縣阿里山鄉)
527,106年01月03日,2,4,奇萊南峰 、南華山(南投縣仁愛鄉)
528,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
529,106年01月03日,2,6,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
530,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
531,106年01月03日,4,2,奇萊主北峰(南投縣仁愛鄉)/奇萊主北峰(花蓮縣秀林鄉)/奇萊主山(南投縣仁愛鄉)/奇萊北峰(花蓮縣秀林鄉)/奇萊主山(花蓮縣秀林鄉)
532,106年01月03日,3,2,北大武山(屏東縣泰武鄉)
533,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
534,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
535,106年01月03日,1,2,北大武山(屏東縣泰武鄉)
536,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
537,106年01月03日,4,16,鳥嘴山部落(新竹縣尖石鄉)
538,106年01月03日,1,2,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
539,106年01月03日,1,22,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
540,106年01月03日,3,32,北大武山(屏東縣泰武鄉)
541,106年01月03日,2,11,加羅湖(宜蘭縣大同鄉)
542,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
543,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
544,106年01月03日,4,4,雪山主東峰(臺中市和平區)
545,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
546,106年01月03日,1,2,武界(南投縣仁愛鄉)
547,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
548,106年01月03日,3,2,北大武山(屏東縣泰武鄉)
549,106年01月03日,3,6,雪山主東峰(臺中市和平區)
550,106年01月03日,3,5,雪山主東峰(臺中市和平區)
551,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
552,106年01月03日,2,6,雪山主東峰(臺中市和平區)
553,106年01月03日,2,3,檜谷山莊(屏東縣泰武鄉)
554,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
555,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
556,106年01月03日,2,2,加羅湖(宜蘭縣大同鄉)
557,106年01月03日,1,4,雪山主東峰(臺中市和平區)
558,106年01月03日,1,8,羅葉尾山(臺中市和平區)
559,106年01月03日,1,4,羊頭山(花蓮縣秀林鄉)
560,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
561,106年01月03日,1,1,北插天山(桃園市復興區)
562,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
563,106年01月03日,1,4,白毛山(臺中市和平區)
564,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
565,106年01月03日,2,2,奇萊主北峰(南投縣仁愛鄉)
566,106年01月03日,2,1,合歡北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
567,106年01月03日,3,8,北大武山(屏東縣泰武鄉)
568,106年01月03日,3,5,雪山主東峰(臺中市和平區)
569,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
570,106年01月03日,1,3,松蘿湖(宜蘭縣大同鄉)
571,106年01月03日,2,3,北大武山(屏東縣泰武鄉)
572,106年01月03日,1,2,錐麓古道(花蓮縣秀林鄉)
573,106年01月03日,1,2,瓦拉米(花蓮縣卓溪鄉)
574,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
575,106年01月03日,1,41,武界(南投縣仁愛鄉)
576,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
577,106年01月03日,1,4,雪山主東峰(臺中市和平區)
578,106年01月03日,2,2,北大武山(屏東縣泰武鄉)
579,106年01月03日,1,6,雪山主東峰(臺中市和平區)
580,106年01月03日,1,4,錐麓古道(花蓮縣秀林鄉)
581,106年01月03日,3,12,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
582,106年01月03日,2,6,翠峰湖(宜蘭縣大同鄉)
583,106年01月03日,1,4,雪山主東峰(臺中市和平區)
584,106年01月03日,4,3,武陵四秀(新竹縣尖石鄉)/武陵四秀(臺中市和平區)
585,106年01月03日,2,2,南湖大山(臺中市和平區)
586,106年01月03日,1,2,玉山前峰(嘉義縣阿里山鄉)
587,106年01月03日,5,1,合歡北峰(南投縣仁愛鄉)/合歡西北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
588,106年01月03日,4,3,南湖大山(臺中市和平區)/南湖北山(宜蘭縣大同鄉)/馬比杉山(花蓮縣秀林鄉)/南湖大山(宜蘭縣大同鄉)/審馬陣山(宜蘭縣大同鄉)/巴巴山(花蓮縣秀林鄉)/南湖群峰(花蓮縣秀林鄉)
589,106年01月03日,2,4,能高越嶺(南投縣仁愛鄉)
590,106年01月03日,3,4,北大武山(屏東縣泰武鄉)
591,106年01月03日,3,4,北大武山(屏東縣泰武鄉)
592,106年01月03日,3,4,北大武山(屏東縣泰武鄉)
593,106年01月03日,3,4,北大武山(屏東縣泰武鄉)
594,106年01月03日,8,1,檜谷山莊(屏東縣泰武鄉)
595,106年01月03日,8,1,檜谷山莊(屏東縣泰武鄉)
596,106年01月03日,2,3,玉山主峰(嘉義縣阿里山鄉)/玉山前峰(嘉義縣阿里山鄉)/玉山西峰(嘉義縣阿里山鄉)
597,106年01月03日,1,1,北大武山(屏東縣泰武鄉)
598,106年01月03日,2,3,奇萊南峰 、南華山(南投縣仁愛鄉)
599,106年01月03日,1,7,玉山前峰(嘉義縣阿里山鄉)
600,106年01月03日,1,17,武界(南投縣仁愛鄉)
601,106年01月04日,5,5,南湖大山(宜蘭縣大同鄉)
602,106年01月04日,2,1,玉山主北峰(南投縣信義鄉)
603,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
604,106年01月04日,1,4,鳶嘴山(臺中市和平區)
605,106年01月04日,2,3,玉山主峰(嘉義縣阿里山鄉)
606,106年01月04日,1,8,稍來山(臺中市和平區)
607,106年01月04日,1,1,鳶嘴山(臺中市和平區)
608,106年01月04日,1,2,鳶嘴山(臺中市和平區)
609,106年01月04日,1,2,鳶嘴山(臺中市和平區)
610,106年01月04日,1,3,鳶嘴山(臺中市和平區)
611,106年01月04日,1,7,鳶嘴山(臺中市和平區)
612,106年01月04日,1,2,塔蔓山(桃園市復興區)
613,106年01月04日,1,4,塔蔓山(桃園市復興區)
614,106年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
615,106年01月04日,1,24,鳶嘴山(臺中市和平區)
616,106年01月04日,1,6,錐麓古道(花蓮縣秀林鄉)
617,106年01月04日,1,2,鳶嘴山(臺中市和平區)
618,106年01月04日,1,15,養老(新竹縣尖石鄉)
619,106年01月04日,1,2,雪見(苗栗縣泰安鄉)
620,106年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
621,106年01月04日,1,2,鳶嘴山(臺中市和平區)
622,106年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
623,106年01月04日,1,2,雪見(苗栗縣泰安鄉)
624,106年01月04日,1,2,稍來山(臺中市和平區)
625,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
626,106年01月04日,1,2,雪山主東峰(臺中市和平區)
627,106年01月04日,3,3,玉山主峰(嘉義縣阿里山鄉)
628,106年01月04日,1,1,雪見(苗栗縣泰安鄉)
629,106年01月04日,1,7,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
630,106年01月04日,1,4,雪見(苗栗縣泰安鄉)
631,106年01月04日,1,17,養老(新竹縣尖石鄉)
632,106年01月04日,1,1,雪見(苗栗縣泰安鄉)
633,106年01月04日,1,1,鎮西堡(新竹縣尖石鄉)
634,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
635,106年01月04日,3,1,合歡西北峰(南投縣仁愛鄉)
636,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
637,106年01月04日,2,2,檜谷山莊(屏東縣泰武鄉)
638,106年01月04日,1,5,人倫林道(南投縣信義鄉)/西巒大山(南投縣信義鄉)
639,106年01月04日,2,1,司馬庫斯古道(新竹縣尖石鄉)
640,106年01月04日,1,2,人倫林道(南投縣信義鄉)
641,106年01月04日,1,2,鎮西堡(新竹縣尖石鄉)
642,106年01月04日,2,4,北大武山(屏東縣泰武鄉)
643,106年01月04日,2,2,玉山主峰(嘉義縣阿里山鄉)
644,106年01月04日,1,1,天池(南投縣仁愛鄉)
645,106年01月04日,1,1,鳶嘴山(臺中市和平區)
646,106年01月04日,1,80,霧台村(屏東縣霧臺鄉)
647,106年01月04日,2,2,司馬庫斯古道(新竹縣尖石鄉)
648,106年01月04日,1,198,霧台村(屏東縣霧臺鄉)
649,106年01月04日,2,5,畢祿山(南投縣仁愛鄉)
650,106年01月04日,1,2,鳶嘴山(臺中市和平區)
651,106年01月04日,2,4,北大武山(屏東縣泰武鄉)
652,106年01月04日,1,37,浸水營古道(臺東縣大武鄉)/浸水營古道(屏東縣春日鄉)
653,106年01月04日,2,3,北大武山(屏東縣泰武鄉)
654,106年01月04日,2,1,玉山主峰(嘉義縣阿里山鄉)
655,106年01月04日,3,3,北大武山(屏東縣泰武鄉)
656,106年01月04日,4,3,志佳陽山(臺中市和平區)/雪山主東峰(臺中市和平區)
657,106年01月04日,3,2,玉山前五峰(南投縣信義鄉)
658,106年01月04日,1,2,羊頭山(花蓮縣秀林鄉)
659,106年01月04日,2,2,玉山主峰(嘉義縣阿里山鄉)
660,106年01月04日,1,18,武界(南投縣仁愛鄉)
661,106年01月04日,2,3,玉山主北峰(南投縣信義鄉)/玉山主北峰(嘉義縣阿里山鄉)/玉山西峰(嘉義縣阿里山鄉)
662,106年01月04日,1,3,北大武山(屏東縣泰武鄉)
663,106年01月04日,1,6,玉山前峰(嘉義縣阿里山鄉)
664,106年01月04日,2,2,錐麓古道(花蓮縣秀林鄉)
665,106年01月04日,3,3,雪山主東峰(臺中市和平區)
666,106年01月04日,2,12,日據越嶺古道瓦拉米(花蓮縣卓溪鄉)
667,106年01月04日,2,1,武界(南投縣仁愛鄉)/曲冰(南投縣仁愛鄉)
668,106年01月04日,3,1,奇萊南峰 、南華山(南投縣仁愛鄉)/奇萊主山南峰(南投縣仁愛鄉)
669,106年01月04日,2,1,玉山主峰(嘉義縣阿里山鄉)
670,106年01月04日,1,8,玉山前峰(嘉義縣阿里山鄉)
671,106年01月04日,1,8,玉山前峰(嘉義縣阿里山鄉)
672,106年01月04日,1,6,玉山前峰(嘉義縣阿里山鄉)
673,106年01月04日,3,7,奇萊南峰 、南華山(南投縣仁愛鄉)
674,106年01月04日,2,16,瑪家村(屏東縣瑪家鄉)
675,106年01月04日,2,6,武界(南投縣仁愛鄉)
676,106年01月04日,3,8,北大武山(屏東縣泰武鄉)
677,106年01月04日,4,3,翠池(苗栗縣泰安鄉)/雪山主東峰(臺中市和平區)/雪山北峰(苗栗縣泰安鄉)
678,106年01月04日,4,3,雪山主東峰(臺中市和平區)
679,106年01月04日,2,2,北大武山(屏東縣泰武鄉)
680,106年01月04日,3,14,武界(南投縣仁愛鄉)
681,106年01月04日,3,16,北大武山(屏東縣泰武鄉)
682,106年01月04日,1,3,錐麓古道(花蓮縣秀林鄉)
683,106年01月04日,4,8,北大武山(屏東縣泰武鄉)
684,106年01月04日,1,4,西巒大山(南投縣信義鄉)
685,106年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
686,106年01月04日,2,5,栗松溫泉(臺東縣海端鄉)
687,106年01月04日,1,2,雪山主東峰(臺中市和平區)
688,106年01月04日,1,21,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
689,106年01月04日,3,10,武界(南投縣仁愛鄉)/曲冰(南投縣仁愛鄉)
690,106年01月04日,2,5,合歡山(南投縣仁愛鄉)/合歡北峰(南投縣仁愛鄉)/合歡西峰(南投縣仁愛鄉)
691,106年01月04日,1,1,錐麓古道(花蓮縣秀林鄉)
692,106年01月04日,2,4,玉山南峰(高雄市桃源區)
693,106年01月04日,1,2,錐麓古道(花蓮縣秀林鄉)
694,106年01月04日,2,5,雪山主東峰(臺中市和平區)
695,106年01月04日,2,7,北插天山(桃園市復興區)
696,106年01月04日,4,3,雪山主東峰(臺中市和平區)/翠池(苗栗縣泰安鄉)
697,106年01月04日,1,4,錐麓古道(花蓮縣秀林鄉)
698,106年01月04日,2,9,玉山前五峰(嘉義縣阿里山鄉)/玉山前五峰(南投縣信義鄉)
699,106年01月04日,3,3,北大武山(屏東縣泰武鄉)
700,106年01月04日,1,3,檜谷山莊(屏東縣泰武鄉)
701,106年01月04日,1,1,浸水營古道(屏東縣春日鄉)/浸水營古道(臺東縣大武鄉)
702,106年01月04日,3,9,奇萊南峰 、南華山(南投縣仁愛鄉)
